timestamp_localtime,experiment,pioreactor_unit,timestamp,od_reading,angle,channel
2024-04-16 02:48:55,remote working on hardware,pio,2024-04-16T06:48:55.372583Z,0.39291012320082586,90,1
2024-04-16 02:53:58,remote working on hardware,pio,2024-04-16T06:53:58.403220Z,0.37009212313527334,90,1
2024-04-16 02:59:01,remote working on hardware,pio,2024-04-16T06:59:01.432002Z,0.35774497022906154,90,1
2024-04-16 03:04:04,remote working on hardware,pio,2024-04-16T07:04:04.462834Z,0.3697548804436638,90,1
2024-04-16 03:09:07,remote working on hardware,pio,2024-04-16T07:09:07.493006Z,0.39352485370053847,90,1
2024-04-16 03:14:10,remote working on hardware,pio,2024-04-16T07:14:10.537721Z,0.33923405576446775,90,1
2024-04-16 03:19:13,remote working on hardware,pio,2024-04-16T07:19:13.552618Z,0.34374070214612107,90,1
2024-04-16 03:24:16,remote working on hardware,pio,2024-04-16T07:24:16.582209Z,0.38170357225330614,90,1
2024-04-16 03:29:19,remote working on hardware,pio,2024-04-16T07:29:19.614662Z,0.40043902693515065,90,1
2024-04-16 03:34:22,remote working on hardware,pio,2024-04-16T07:34:22.651027Z,0.3844887761123691,90,1
2024-04-16 03:39:25,remote working on hardware,pio,2024-04-16T07:39:25.675161Z,0.39830950582748575,90,1
2024-04-16 03:44:28,remote working on hardware,pio,2024-04-16T07:44:28.705960Z,0.37013707721607414,90,1
2024-04-16 03:49:31,remote working on hardware,pio,2024-04-16T07:49:31.737508Z,0.36601202529954024,90,1
2024-04-16 03:54:34,remote working on hardware,pio,2024-04-16T07:54:34.767381Z,0.3500102863262307,90,1
2024-04-16 03:59:37,remote working on hardware,pio,2024-04-16T07:59:37.795720Z,0.3942922086882354,90,1
2024-04-16 04:04:40,remote working on hardware,pio,2024-04-16T08:04:40.825196Z,0.37933177416027636,90,1
2024-04-16 04:09:43,remote working on hardware,pio,2024-04-16T08:09:43.857150Z,0.37230960315458117,90,1
2024-04-16 04:14:46,remote working on hardware,pio,2024-04-16T08:14:46.897193Z,0.3724120714211316,90,1
2024-04-16 04:19:49,remote working on hardware,pio,2024-04-16T08:19:49.917728Z,0.3836979893295085,90,1
2024-04-16 04:24:52,remote working on hardware,pio,2024-04-16T08:24:52.950174Z,0.3856373108484161,90,1
2024-04-16 04:29:55,remote working on hardware,pio,2024-04-16T08:29:55.976267Z,0.3818345254958808,90,1
2024-04-16 04:34:59,remote working on hardware,pio,2024-04-16T08:34:59.008516Z,0.3668722139577988,90,1
2024-04-16 04:40:02,remote working on hardware,pio,2024-04-16T08:40:02.037788Z,0.3707381629515494,90,1
2024-04-16 04:45:05,remote working on hardware,pio,2024-04-16T08:45:05.071021Z,0.3813952020455957,90,1
2024-04-16 04:50:08,remote working on hardware,pio,2024-04-16T08:50:08.100449Z,0.35801749249095843,90,1
2024-04-16 04:55:11,remote working on hardware,pio,2024-04-16T08:55:11.129991Z,0.37873997355814576,90,1
2024-04-16 05:00:14,remote working on hardware,pio,2024-04-16T09:00:14.159506Z,0.3858563445563267,90,1
2024-04-16 05:05:17,remote working on hardware,pio,2024-04-16T09:05:17.191314Z,0.3675397886112689,90,1
2024-04-16 05:10:20,remote working on hardware,pio,2024-04-16T09:10:20.220210Z,0.3217003098017639,90,1
2024-04-16 05:15:23,remote working on hardware,pio,2024-04-16T09:15:23.252988Z,0.35781644490647657,90,1
2024-04-16 05:20:26,remote working on hardware,pio,2024-04-16T09:20:26.281815Z,0.356952394227411,90,1
2024-04-16 05:25:29,remote working on hardware,pio,2024-04-16T09:25:29.309794Z,0.38845913500236523,90,1
2024-04-16 05:30:32,remote working on hardware,pio,2024-04-16T09:30:32.339525Z,0.3534439471873739,90,1
2024-04-16 05:35:35,remote working on hardware,pio,2024-04-16T09:35:35.371998Z,0.37893580367533486,90,1
2024-04-16 05:40:38,remote working on hardware,pio,2024-04-16T09:40:38.401870Z,0.3699490311860291,90,1
2024-04-16 05:45:41,remote working on hardware,pio,2024-04-16T09:45:41.430924Z,0.3863970624528094,90,1
2024-04-16 05:50:44,remote working on hardware,pio,2024-04-16T09:50:44.462953Z,0.3891670428327852,90,1
2024-04-16 05:55:47,remote working on hardware,pio,2024-04-16T09:55:47.493410Z,0.37182516618425115,90,1
2024-04-16 06:00:50,remote working on hardware,pio,2024-04-16T10:00:50.522372Z,0.3512678631178897,90,1
2024-04-16 06:05:53,remote working on hardware,pio,2024-04-16T10:05:53.553735Z,0.3761833867343806,90,1
2024-04-16 06:10:56,remote working on hardware,pio,2024-04-16T10:10:56.593775Z,0.3734837594317807,90,1
2024-04-16 06:15:59,remote working on hardware,pio,2024-04-16T10:15:59.614471Z,0.37396705602350055,90,1
2024-04-16 06:21:02,remote working on hardware,pio,2024-04-16T10:21:02.644648Z,0.3751588883938284,90,1
2024-04-16 06:26:05,remote working on hardware,pio,2024-04-16T10:26:05.675898Z,0.3750081215677743,90,1
2024-04-16 06:31:08,remote working on hardware,pio,2024-04-16T10:31:08.706640Z,0.38196130925222704,90,1
2024-04-16 06:36:11,remote working on hardware,pio,2024-04-16T10:36:11.735112Z,0.35507582369597396,90,1
2024-04-16 06:41:14,remote working on hardware,pio,2024-04-16T10:41:14.769856Z,0.39457768030544604,90,1
2024-04-16 06:46:17,remote working on hardware,pio,2024-04-16T10:46:17.795942Z,0.4004871619640383,90,1
2024-04-16 06:51:20,remote working on hardware,pio,2024-04-16T10:51:20.827574Z,0.38137834612262284,90,1
2024-04-16 06:56:23,remote working on hardware,pio,2024-04-16T10:56:23.856061Z,0.372437270410446,90,1
2024-04-16 07:01:26,remote working on hardware,pio,2024-04-16T11:01:26.885851Z,0.3840445597076445,90,1
2024-04-16 07:06:29,remote working on hardware,pio,2024-04-16T11:06:29.917457Z,0.3914312551330418,90,1
2024-04-16 07:11:32,remote working on hardware,pio,2024-04-16T11:11:32.947918Z,0.3402445600565879,90,1
2024-04-16 07:16:35,remote working on hardware,pio,2024-04-16T11:16:35.978710Z,0.37670840527450583,90,1
2024-04-16 07:21:39,remote working on hardware,pio,2024-04-16T11:21:39.007993Z,0.3769895878646985,90,1
2024-04-16 07:26:42,remote working on hardware,pio,2024-04-16T11:26:42.038273Z,0.39584137272786973,90,1
2024-04-16 07:31:45,remote working on hardware,pio,2024-04-16T11:31:45.073738Z,0.35949506041274587,90,1
2024-04-16 07:36:48,remote working on hardware,pio,2024-04-16T11:36:48.098755Z,0.3681992390286475,90,1
2024-04-16 07:41:51,remote working on hardware,pio,2024-04-16T11:41:51.129380Z,0.3797487593396771,90,1
2024-04-16 07:46:54,remote working on hardware,pio,2024-04-16T11:46:54.160003Z,0.37298772241276024,90,1
2024-04-16 07:51:57,remote working on hardware,pio,2024-04-16T11:51:57.191038Z,0.3898591776201199,90,1
2024-04-16 07:57:00,remote working on hardware,pio,2024-04-16T11:57:00.221441Z,0.3628515509726764,90,1
2024-04-16 08:02:03,remote working on hardware,pio,2024-04-16T12:02:03.248787Z,0.37238212028338363,90,1
2024-04-16 08:07:06,remote working on hardware,pio,2024-04-16T12:07:06.298530Z,0.3814515226955963,90,1
2024-04-16 08:12:09,remote working on hardware,pio,2024-04-16T12:12:09.314332Z,0.35497347550774033,90,1
2024-04-16 08:17:12,remote working on hardware,pio,2024-04-16T12:17:12.341446Z,0.3900425410362671,90,1
2024-04-16 08:22:15,remote working on hardware,pio,2024-04-16T12:22:15.371350Z,0.3567882248898955,90,1
2024-04-16 08:27:18,remote working on hardware,pio,2024-04-16T12:27:18.415083Z,0.3633788365940548,90,1
2024-04-16 08:32:21,remote working on hardware,pio,2024-04-16T12:32:21.433516Z,0.3739615853742598,90,1
2024-04-16 08:37:24,remote working on hardware,pio,2024-04-16T12:37:24.463760Z,0.35394754411804136,90,1
2024-04-16 08:42:27,remote working on hardware,pio,2024-04-16T12:42:27.493306Z,0.37814251438573593,90,1
2024-04-16 08:47:30,remote working on hardware,pio,2024-04-16T12:47:30.524609Z,0.3522459918175642,90,1
2024-04-16 08:52:33,remote working on hardware,pio,2024-04-16T12:52:33.554824Z,0.34529314506849684,90,1
2024-04-16 08:57:36,remote working on hardware,pio,2024-04-16T12:57:36.585780Z,0.37462230069459207,90,1
2024-04-16 09:02:39,remote working on hardware,pio,2024-04-16T13:02:39.614982Z,0.37787097990405794,90,1
2024-04-16 09:07:42,remote working on hardware,pio,2024-04-16T13:07:42.644734Z,0.36117889298370176,90,1
2024-04-16 09:12:45,remote working on hardware,pio,2024-04-16T13:12:45.674554Z,0.35951965475957154,90,1
2024-04-16 09:17:48,remote working on hardware,pio,2024-04-16T13:17:48.705530Z,0.36432791780519275,90,1
2024-04-16 09:22:51,remote working on hardware,pio,2024-04-16T13:22:51.734712Z,0.3763588598187239,90,1
2024-04-16 09:27:54,remote working on hardware,pio,2024-04-16T13:27:54.765850Z,0.39230155662478505,90,1
2024-04-16 09:32:57,remote working on hardware,pio,2024-04-16T13:32:57.796249Z,0.39213002511924777,90,1
2024-04-16 09:38:00,remote working on hardware,pio,2024-04-16T13:38:00.825650Z,0.36804242526371456,90,1
2024-04-16 09:43:03,remote working on hardware,pio,2024-04-16T13:43:03.855244Z,0.38738472342943214,90,1
2024-04-16 09:48:06,remote working on hardware,pio,2024-04-16T13:48:06.889306Z,0.3849265382956833,90,1
2024-04-16 09:53:09,remote working on hardware,pio,2024-04-16T13:53:09.916526Z,0.3721710919625311,90,1
2024-04-16 09:58:12,remote working on hardware,pio,2024-04-16T13:58:12.947041Z,0.3688130773502442,90,1
2024-04-16 10:03:15,remote working on hardware,pio,2024-04-16T14:03:15.979003Z,0.34556644350242083,90,1
2024-04-16 10:08:19,remote working on hardware,pio,2024-04-16T14:08:19.015157Z,0.37980310361463476,90,1
2024-04-16 10:13:22,remote working on hardware,pio,2024-04-16T14:13:22.038792Z,0.3745933581797243,90,1
2024-04-16 10:18:25,remote working on hardware,pio,2024-04-16T14:18:25.068459Z,0.3914640258330097,90,1
2024-04-16 10:23:28,remote working on hardware,pio,2024-04-16T14:23:28.099739Z,0.36230140477394107,90,1
2024-04-16 10:28:31,remote working on hardware,pio,2024-04-16T14:28:31.129145Z,0.33889665364243404,90,1
2024-04-16 10:33:34,remote working on hardware,pio,2024-04-16T14:33:34.170427Z,0.37174010894435006,90,1
2024-04-16 10:38:37,remote working on hardware,pio,2024-04-16T14:38:37.190469Z,0.38015002639411755,90,1
2024-04-16 10:43:40,remote working on hardware,pio,2024-04-16T14:43:40.221342Z,0.3763497400025857,90,1
2024-04-16 10:48:43,remote working on hardware,pio,2024-04-16T14:48:43.250611Z,0.39237903341387115,90,1
2024-04-16 10:53:46,remote working on hardware,pio,2024-04-16T14:53:46.279612Z,0.3896566360969441,90,1
2024-04-16 10:58:49,remote working on hardware,pio,2024-04-16T14:58:49.312421Z,0.3916647477926847,90,1
2024-04-16 11:03:52,remote working on hardware,pio,2024-04-16T15:03:52.340659Z,0.38230348259716684,90,1
2024-04-16 11:08:55,remote working on hardware,pio,2024-04-16T15:08:55.373826Z,0.38478823179802196,90,1
2024-04-16 11:13:58,remote working on hardware,pio,2024-04-16T15:13:58.400095Z,0.36028114973804426,90,1
2024-04-16 11:19:01,remote working on hardware,pio,2024-04-16T15:19:01.431471Z,0.4161093249061397,90,1
2024-04-16 11:24:04,remote working on hardware,pio,2024-04-16T15:24:04.462329Z,0.39903373901014116,90,1
2024-04-16 11:29:07,remote working on hardware,pio,2024-04-16T15:29:07.493107Z,0.3738330559521479,90,1
2024-04-16 11:34:10,remote working on hardware,pio,2024-04-16T15:34:10.523754Z,0.3621007266823951,90,1
2024-04-16 11:39:13,remote working on hardware,pio,2024-04-16T15:39:13.554039Z,0.36184752968677647,90,1
2024-04-16 11:44:16,remote working on hardware,pio,2024-04-16T15:44:16.584674Z,0.3903022311724942,90,1
2024-04-16 11:49:19,remote working on hardware,pio,2024-04-16T15:49:19.614359Z,0.3956783773924646,90,1
2024-04-16 11:54:22,remote working on hardware,pio,2024-04-16T15:54:22.643968Z,0.39578343983957726,90,1
2024-04-16 11:59:25,remote working on hardware,pio,2024-04-16T15:59:25.674383Z,0.3609396950190712,90,1
2024-04-16 12:04:28,remote working on hardware,pio,2024-04-16T16:04:28.706196Z,0.377867006040145,90,1
2024-04-16 12:09:31,remote working on hardware,pio,2024-04-16T16:09:31.745868Z,0.3937565288219463,90,1
2024-04-16 12:14:34,remote working on hardware,pio,2024-04-16T16:14:34.766656Z,0.3721401516402168,90,1
2024-04-16 12:19:37,remote working on hardware,pio,2024-04-16T16:19:37.796493Z,0.39171891346593846,90,1
2024-04-16 12:24:40,remote working on hardware,pio,2024-04-16T16:24:40.825565Z,0.3610369984597871,90,1
2024-04-16 12:29:43,remote working on hardware,pio,2024-04-16T16:29:43.857614Z,0.38267720813372985,90,1
2024-04-16 12:34:46,remote working on hardware,pio,2024-04-16T16:34:46.886015Z,0.3915125685932959,90,1
2024-04-16 12:39:49,remote working on hardware,pio,2024-04-16T16:39:49.918310Z,0.4066143710756696,90,1
2024-04-16 12:44:52,remote working on hardware,pio,2024-04-16T16:44:52.948644Z,0.3677381609989679,90,1
2024-04-16 12:49:55,remote working on hardware,pio,2024-04-16T16:49:55.979750Z,0.38061301491437116,90,1
2024-04-16 12:54:59,remote working on hardware,pio,2024-04-16T16:54:59.008861Z,0.3749271875097227,90,1
2024-04-16 13:00:02,remote working on hardware,pio,2024-04-16T17:00:02.039170Z,0.37413244372071414,90,1
2024-04-16 13:05:05,remote working on hardware,pio,2024-04-16T17:05:05.070902Z,0.37548279285180985,90,1
2024-04-16 13:10:08,remote working on hardware,pio,2024-04-16T17:10:08.099963Z,0.3799575421475511,90,1
2024-04-16 13:15:11,remote working on hardware,pio,2024-04-16T17:15:11.129679Z,0.37985176574379376,90,1
2024-04-16 13:20:14,remote working on hardware,pio,2024-04-16T17:20:14.159074Z,0.4026084437479002,90,1
2024-04-16 13:25:17,remote working on hardware,pio,2024-04-16T17:25:17.188876Z,0.3820870896884209,90,1
2024-04-16 13:30:20,remote working on hardware,pio,2024-04-16T17:30:20.221304Z,0.39767491283079476,90,1
2024-04-16 13:35:23,remote working on hardware,pio,2024-04-16T17:35:23.251174Z,0.38567921858986315,90,1
2024-04-16 13:40:26,remote working on hardware,pio,2024-04-16T17:40:26.280952Z,0.3311149569987608,90,1
2024-04-16 13:45:29,remote working on hardware,pio,2024-04-16T17:45:29.311957Z,0.376852383215175,90,1
2024-04-16 13:50:32,remote working on hardware,pio,2024-04-16T17:50:32.340767Z,0.37444640778850374,90,1
2024-04-16 13:55:35,remote working on hardware,pio,2024-04-16T17:55:35.372501Z,0.3861841179706309,90,1
2024-04-16 14:00:38,remote working on hardware,pio,2024-04-16T18:00:38.402511Z,0.3593566113134004,90,1
2024-04-16 14:05:41,remote working on hardware,pio,2024-04-16T18:05:41.434825Z,0.37503535393089754,90,1
2024-04-16 14:10:44,remote working on hardware,pio,2024-04-16T18:10:44.462555Z,0.3714191934530491,90,1
2024-04-16 14:15:47,remote working on hardware,pio,2024-04-16T18:15:47.492477Z,0.3632326154903701,90,1
2024-04-16 14:20:50,remote working on hardware,pio,2024-04-16T18:20:50.524242Z,0.3980668127951732,90,1
2024-04-16 14:25:53,remote working on hardware,pio,2024-04-16T18:25:53.553632Z,0.3793946971797723,90,1
2024-04-16 14:30:56,remote working on hardware,pio,2024-04-16T18:30:56.583496Z,0.3973471217924002,90,1
2024-04-16 14:35:59,remote working on hardware,pio,2024-04-16T18:35:59.614259Z,0.38635138683968157,90,1
2024-04-16 14:41:02,remote working on hardware,pio,2024-04-16T18:41:02.646951Z,0.37765416087488707,90,1
2024-04-16 14:46:05,remote working on hardware,pio,2024-04-16T18:46:05.676918Z,0.3690786915469073,90,1
2024-04-16 14:51:08,remote working on hardware,pio,2024-04-16T18:51:08.705349Z,0.379523403401661,90,1
2024-04-16 14:56:11,remote working on hardware,pio,2024-04-16T18:56:11.738784Z,0.383186765679523,90,1
2024-04-16 15:01:14,remote working on hardware,pio,2024-04-16T19:01:14.765640Z,0.3883137723287062,90,1
2024-04-16 15:06:17,remote working on hardware,pio,2024-04-16T19:06:17.796423Z,0.38978258503361174,90,1
2024-04-16 15:11:20,remote working on hardware,pio,2024-04-16T19:11:20.825880Z,0.3790115588628664,90,1
2024-04-16 15:16:23,remote working on hardware,pio,2024-04-16T19:16:23.858129Z,0.3979623762547616,90,1
2024-04-16 15:21:26,remote working on hardware,pio,2024-04-16T19:21:26.886865Z,0.38673551222725466,90,1
2024-04-16 15:26:29,remote working on hardware,pio,2024-04-16T19:26:29.917319Z,0.37715986150760444,90,1
2024-04-16 15:31:32,remote working on hardware,pio,2024-04-16T19:31:32.947340Z,0.383589944811342,90,1
2024-04-16 15:36:35,remote working on hardware,pio,2024-04-16T19:36:35.977926Z,0.4003967366616717,90,1
2024-04-16 15:41:39,remote working on hardware,pio,2024-04-16T19:41:39.009937Z,0.3887450735222355,90,1
2024-04-16 15:46:42,remote working on hardware,pio,2024-04-16T19:46:42.038392Z,0.364590444609249,90,1
2024-04-16 15:51:45,remote working on hardware,pio,2024-04-16T19:51:45.069906Z,0.36201536019530206,90,1
2024-04-16 15:56:48,remote working on hardware,pio,2024-04-16T19:56:48.099408Z,0.37438172215296195,90,1
2024-04-16 16:01:51,remote working on hardware,pio,2024-04-16T20:01:51.130920Z,0.3824786579699924,90,1
2024-04-16 16:06:54,remote working on hardware,pio,2024-04-16T20:06:54.163513Z,0.40202206143025904,90,1
2024-04-16 16:11:57,remote working on hardware,pio,2024-04-16T20:11:57.189535Z,0.39145889136285517,90,1
2024-04-16 16:17:00,remote working on hardware,pio,2024-04-16T20:17:00.221677Z,0.38331854087053135,90,1
2024-04-16 16:22:03,remote working on hardware,pio,2024-04-16T20:22:03.255845Z,0.3749202931658115,90,1
2024-04-16 16:27:06,remote working on hardware,pio,2024-04-16T20:27:06.280779Z,0.3598877361790769,90,1
2024-04-16 16:32:09,remote working on hardware,pio,2024-04-16T20:32:09.311901Z,0.39183878191338856,90,1
2024-04-16 16:37:12,remote working on hardware,pio,2024-04-16T20:37:12.360194Z,0.35465514267999104,90,1
2024-04-16 16:42:15,remote working on hardware,pio,2024-04-16T20:42:15.374173Z,0.39743191512552883,90,1
2024-04-16 16:47:18,remote working on hardware,pio,2024-04-16T20:47:18.400893Z,0.3826740967972288,90,1
2024-04-16 16:52:21,remote working on hardware,pio,2024-04-16T20:52:21.431454Z,0.37611809371682353,90,1
2024-04-16 16:57:24,remote working on hardware,pio,2024-04-16T20:57:24.463453Z,0.38812784050737414,90,1
2024-04-16 17:02:27,remote working on hardware,pio,2024-04-16T21:02:27.497093Z,0.3978966146932984,90,1
2024-04-16 17:07:30,remote working on hardware,pio,2024-04-16T21:07:30.524195Z,0.40176669428084644,90,1
2024-04-16 17:12:33,remote working on hardware,pio,2024-04-16T21:12:33.554306Z,0.3780702172967806,90,1
2024-04-16 17:17:36,remote working on hardware,pio,2024-04-16T21:17:36.584506Z,0.3804915094891504,90,1
2024-04-16 17:22:39,remote working on hardware,pio,2024-04-16T21:22:39.617878Z,0.38392428897725833,90,1
2024-04-16 17:27:42,remote working on hardware,pio,2024-04-16T21:27:42.645133Z,0.4051418381809755,90,1
2024-04-16 17:32:45,remote working on hardware,pio,2024-04-16T21:32:45.674602Z,0.36206424389798425,90,1
2024-04-16 17:37:48,remote working on hardware,pio,2024-04-16T21:37:48.718041Z,0.3767449046471851,90,1
2024-04-16 17:42:51,remote working on hardware,pio,2024-04-16T21:42:51.737037Z,0.40015688696325175,90,1
2024-04-16 17:47:54,remote working on hardware,pio,2024-04-16T21:47:54.766212Z,0.36927761288582467,90,1
2024-04-16 17:52:57,remote working on hardware,pio,2024-04-16T21:52:57.795814Z,0.36411082699867914,90,1
2024-04-16 17:58:00,remote working on hardware,pio,2024-04-16T21:58:00.826561Z,0.41090088659783336,90,1
2024-04-16 18:03:03,remote working on hardware,pio,2024-04-16T22:03:03.857208Z,0.37896459291605644,90,1
2024-04-16 18:08:06,remote working on hardware,pio,2024-04-16T22:08:06.888824Z,0.36378621869456507,90,1
2024-04-16 18:13:09,remote working on hardware,pio,2024-04-16T22:13:09.920777Z,0.37601019851133083,90,1
2024-04-16 18:18:12,remote working on hardware,pio,2024-04-16T22:18:12.958416Z,0.40316068655903525,90,1
2024-04-16 18:23:15,remote working on hardware,pio,2024-04-16T22:23:15.978555Z,0.40953235302716395,90,1
2024-04-16 18:28:19,remote working on hardware,pio,2024-04-16T22:28:19.007802Z,0.3885800284014967,90,1
2024-04-16 18:33:22,remote working on hardware,pio,2024-04-16T22:33:22.038977Z,0.40553239009530023,90,1
2024-04-16 18:38:25,remote working on hardware,pio,2024-04-16T22:38:25.077898Z,0.403857943812954,90,1
2024-04-16 18:43:28,remote working on hardware,pio,2024-04-16T22:43:28.099443Z,0.3876148068411206,90,1
2024-04-16 18:48:31,remote working on hardware,pio,2024-04-16T22:48:31.131241Z,0.40119548068152716,90,1
2024-04-16 18:53:34,remote working on hardware,pio,2024-04-16T22:53:34.161438Z,0.39109328042233804,90,1
2024-04-16 18:58:37,remote working on hardware,pio,2024-04-16T22:58:37.192805Z,0.3723844881952958,90,1
2024-04-16 19:03:40,remote working on hardware,pio,2024-04-16T23:03:40.222799Z,0.3906524298941867,90,1
2024-04-16 19:08:43,remote working on hardware,pio,2024-04-16T23:08:43.250643Z,0.3961468231410442,90,1
2024-04-16 19:13:46,remote working on hardware,pio,2024-04-16T23:13:46.291147Z,0.4095352584645523,90,1
2024-04-16 19:18:49,remote working on hardware,pio,2024-04-16T23:18:49.317194Z,0.39206562675465895,90,1
2024-04-16 19:23:52,remote working on hardware,pio,2024-04-16T23:23:52.341435Z,0.4158217259731325,90,1
2024-04-16 19:28:55,remote working on hardware,pio,2024-04-16T23:28:55.373134Z,0.3543322758060813,90,1
2024-04-16 19:33:58,remote working on hardware,pio,2024-04-16T23:33:58.402335Z,0.42326775213749107,90,1
2024-04-16 19:39:01,remote working on hardware,pio,2024-04-16T23:39:01.431734Z,0.3834097425246108,90,1
2024-04-16 19:44:04,remote working on hardware,pio,2024-04-16T23:44:04.463299Z,0.38115926004841233,90,1
2024-04-16 19:49:07,remote working on hardware,pio,2024-04-16T23:49:07.490993Z,0.4078202087232424,90,1
2024-04-16 19:54:10,remote working on hardware,pio,2024-04-16T23:54:10.523935Z,0.3400583894477492,90,1
2024-04-16 19:59:13,remote working on hardware,pio,2024-04-16T23:59:13.554051Z,0.40499426608886663,90,1
2024-04-16 20:04:16,remote working on hardware,pio,2024-04-17T00:04:16.583442Z,0.3960530119252046,90,1
2024-04-16 20:09:19,remote working on hardware,pio,2024-04-17T00:09:19.614951Z,0.3751610433958093,90,1
2024-04-16 20:14:22,remote working on hardware,pio,2024-04-17T00:14:22.658915Z,0.3949762416716896,90,1
2024-04-16 20:19:25,remote working on hardware,pio,2024-04-17T00:19:25.675526Z,0.3849844207592578,90,1
2024-04-16 20:24:28,remote working on hardware,pio,2024-04-17T00:24:28.708668Z,0.3822644042959588,90,1
2024-04-16 20:29:31,remote working on hardware,pio,2024-04-17T00:29:31.735050Z,0.4189414256736642,90,1
2024-04-16 20:34:34,remote working on hardware,pio,2024-04-17T00:34:34.766533Z,0.41015469561719603,90,1
2024-04-16 20:39:37,remote working on hardware,pio,2024-04-17T00:39:37.794795Z,0.3909769993300094,90,1
2024-04-16 20:44:40,remote working on hardware,pio,2024-04-17T00:44:40.826336Z,0.3762203433495718,90,1
2024-04-16 20:49:43,remote working on hardware,pio,2024-04-17T00:49:43.856817Z,0.3799732751666581,90,1
2024-04-16 20:54:46,remote working on hardware,pio,2024-04-17T00:54:46.886499Z,0.3997405327307163,90,1
2024-04-16 20:59:49,remote working on hardware,pio,2024-04-17T00:59:49.917162Z,0.39465518195461347,90,1
2024-04-16 21:04:52,remote working on hardware,pio,2024-04-17T01:04:52.947395Z,0.3946433903262351,90,1
2024-04-16 21:09:55,remote working on hardware,pio,2024-04-17T01:09:55.977923Z,0.39489996906987657,90,1
2024-04-16 21:14:59,remote working on hardware,pio,2024-04-17T01:14:59.014034Z,0.36641815388286286,90,1
2024-04-16 21:20:02,remote working on hardware,pio,2024-04-17T01:20:02.038875Z,0.41970676171222404,90,1
2024-04-16 21:25:05,remote working on hardware,pio,2024-04-17T01:25:05.071705Z,0.3903106528479058,90,1
2024-04-16 21:30:08,remote working on hardware,pio,2024-04-17T01:30:08.098749Z,0.38950011405203583,90,1
2024-04-16 21:35:11,remote working on hardware,pio,2024-04-17T01:35:11.132557Z,0.3926762520946893,90,1
2024-04-16 21:40:14,remote working on hardware,pio,2024-04-17T01:40:14.159292Z,0.3907741082583472,90,1
2024-04-16 21:45:17,remote working on hardware,pio,2024-04-17T01:45:17.190548Z,0.3852987541682177,90,1
2024-04-16 21:50:20,remote working on hardware,pio,2024-04-17T01:50:20.219311Z,0.3739144661442422,90,1
2024-04-16 21:55:23,remote working on hardware,pio,2024-04-17T01:55:23.251885Z,0.3823828438188452,90,1
2024-04-16 22:00:26,remote working on hardware,pio,2024-04-17T02:00:26.281458Z,0.3690002095319166,90,1
2024-04-16 22:05:29,remote working on hardware,pio,2024-04-17T02:05:29.310748Z,0.4023993477960858,90,1
2024-04-16 22:10:32,remote working on hardware,pio,2024-04-17T02:10:32.344921Z,0.39833416130131544,90,1
2024-04-16 22:15:35,remote working on hardware,pio,2024-04-17T02:15:35.371623Z,0.3884366644599249,90,1
2024-04-16 22:20:38,remote working on hardware,pio,2024-04-17T02:20:38.401221Z,0.3728937155221482,90,1
2024-04-16 22:25:41,remote working on hardware,pio,2024-04-17T02:25:41.435505Z,0.36054592745670466,90,1
2024-04-16 22:30:44,remote working on hardware,pio,2024-04-17T02:30:44.463154Z,0.38887167722690885,90,1
2024-04-16 22:35:47,remote working on hardware,pio,2024-04-17T02:35:47.492197Z,0.4019084814491499,90,1
2024-04-16 22:40:50,remote working on hardware,pio,2024-04-17T02:40:50.524631Z,0.41277654313041173,90,1
2024-04-16 22:45:53,remote working on hardware,pio,2024-04-17T02:45:53.556440Z,0.39557033404342357,90,1
2024-04-16 22:50:56,remote working on hardware,pio,2024-04-17T02:50:56.590370Z,0.398218748281218,90,1
2024-04-16 22:55:59,remote working on hardware,pio,2024-04-17T02:55:59.616164Z,0.40406013049805756,90,1
2024-04-16 23:01:02,remote working on hardware,pio,2024-04-17T03:01:02.646539Z,0.39597950819038363,90,1
2024-04-16 23:06:05,remote working on hardware,pio,2024-04-17T03:06:05.677768Z,0.385503122379531,90,1
2024-04-16 23:11:08,remote working on hardware,pio,2024-04-17T03:11:08.704802Z,0.3874631841547092,90,1
2024-04-16 23:16:11,remote working on hardware,pio,2024-04-17T03:16:11.737813Z,0.3886442875600672,90,1
2024-04-16 23:21:14,remote working on hardware,pio,2024-04-17T03:21:14.768256Z,0.39354697131306227,90,1
2024-04-16 23:26:17,remote working on hardware,pio,2024-04-17T03:26:17.797322Z,0.39638464520462796,90,1
2024-04-16 23:31:20,remote working on hardware,pio,2024-04-17T03:31:20.826608Z,0.36532784303880084,90,1
2024-04-16 23:36:23,remote working on hardware,pio,2024-04-17T03:36:23.855231Z,0.40292871564904365,90,1
2024-04-16 23:41:26,remote working on hardware,pio,2024-04-17T03:41:26.888212Z,0.4198297275892988,90,1
2024-04-16 23:46:29,remote working on hardware,pio,2024-04-17T03:46:29.937102Z,0.4085054565908323,90,1
2024-04-16 23:51:32,remote working on hardware,pio,2024-04-17T03:51:32.948247Z,0.376395095524401,90,1
2024-04-16 23:56:35,remote working on hardware,pio,2024-04-17T03:56:35.977646Z,0.4068961968187319,90,1
2024-04-17 00:01:39,remote working on hardware,pio,2024-04-17T04:01:39.014304Z,0.3858599898635059,90,1
2024-04-17 00:06:42,remote working on hardware,pio,2024-04-17T04:06:42.039849Z,0.39371260151199056,90,1
